t, v
17.413, 4.6899
17.414, 4.6801
17.415, 4.6703
17.416, 4.6605
17.417, 4.6507
17.418, 4.6409
17.419, 4.6311
17.42, 4.6213
17.421, 4.6115
17.422, 4.6017
17.423, 4.5919
17.424, 4.5821
17.425, 4.5723
17.426, 4.5625
17.427, 4.5527
17.428, 4.5429
17.429, 4.5331
17.43, 4.5233
17.431, 4.5135
17.432, 4.5037
17.433, 4.4939
17.434, 4.4841
17.435, 4.4743
17.436, 4.4645
17.437, 4.4548
17.438, 4.445
17.439, 4.4352
17.44, 4.4254
17.441, 4.4156
17.442, 4.4058
17.443, 4.396
17.444, 4.3862
17.445, 4.3764
17.446, 4.3666
17.447, 4.3568
17.448, 4.347
17.449, 4.3372
17.45, 4.3274
17.451, 4.3176
17.452, 4.3078
17.453, 4.298
17.454, 4.2882
17.455, 4.2784
17.456, 4.2686
17.457, 4.2588
17.458, 4.2491
17.459, 4.2393
17.46, 4.2295
17.461, 4.2197
17.462, 4.2099
17.463, 4.2001
17.464, 4.1903
17.465, 4.1805
17.466, 4.1707
17.467, 4.1609
17.468, 4.1511
17.469, 4.1413
17.47, 4.1315
17.471, 4.1217
17.472, 4.1119
17.473, 4.1021
17.474, 4.0923
17.475, 4.0825
17.476, 4.0727
17.477, 4.063
17.478, 4.0532
17.479, 4.0434
17.48, 4.0336
17.481, 4.0238
17.482, 4.014
17.483, 4.0042
17.484, 3.9944
17.485, 3.9846
17.486, 3.9748
17.487, 3.965
17.488, 3.9552
17.489, 3.9454
17.49, 3.9356
17.491, 3.9258
17.492, 3.916
17.493, 3.9062
17.494, 3.8965
17.495, 3.8867
17.496, 3.8769
17.497, 3.8671
17.498, 3.8573
17.499, 3.8475
17.5, 3.8377
17.501, 3.8279
17.502, 3.8181
17.503, 3.8083
17.504, 3.7985
17.505, 3.7887
17.506, 3.7789
17.507, 3.7691
17.508, 3.7593
17.509, 3.7496
17.51, 3.7398
17.511, 3.73
17.512, 3.7202
17.513, 3.7104
17.514, 3.7006
17.515, 3.6908
17.516, 3.681
17.517, 3.6712
17.518, 3.6614
17.519, 3.6516
17.52, 3.6418
17.521, 3.632
17.522, 3.6222
17.523, 3.6124
17.524, 3.6027
17.525, 3.5929
17.526, 3.5831
17.527, 3.5733
17.528, 3.5635
17.529, 3.5537
17.53, 3.5439
17.531, 3.5341
17.532, 3.5243
17.533, 3.5145
17.534, 3.5047
17.535, 3.4949
17.536, 3.4851
17.537, 3.4753
17.538, 3.4656
17.539, 3.4558
17.54, 3.446
17.541, 3.4362
17.542, 3.4264
17.543, 3.4166
17.544, 3.4068
17.545, 3.397
17.546, 3.3872
17.547, 3.3774
17.548, 3.3676
17.549, 3.3578
17.55, 3.348
17.551, 3.3383
17.552, 3.3285
17.553, 3.3187
17.554, 3.3089
17.555, 3.2991
17.556, 3.2893
17.557, 3.2795
17.558, 3.2697
17.559, 3.2599
17.56, 3.2501
17.561, 3.2403
17.562, 3.2305
17.563, 3.2208
17.564, 3.211
17.565, 3.2012
17.566, 3.1914
17.567, 3.1816
17.568, 3.1718
17.569, 3.162
17.57, 3.1522
17.571, 3.1424
17.572, 3.1326
17.573, 3.1228
17.574, 3.113
17.575, 3.1033
17.576, 3.0935
17.577, 3.0837
17.578, 3.0739
17.579, 3.0641
17.58, 3.0543
17.581, 3.0445
17.582, 3.0347
17.583, 3.0249
17.584, 3.0151
17.585, 3.0053
17.586, 2.9955
17.587, 2.9858
17.588, 2.976
17.589, 2.9662
17.59, 2.9564
17.591, 2.9466
17.592, 2.9368
17.593, 2.927
17.594, 2.9172
17.595, 2.9074
17.596, 2.8976
17.597, 2.8878
17.598, 2.8781
17.599, 2.8683
17.6, 2.8585
17.601, 2.8487
17.602, 2.8389
17.603, 2.8291
17.604, 2.8193
17.605, 2.8095
17.606, 2.7997
17.607, 2.7899
17.608, 2.7801
17.609, 2.7704
17.61, 2.7606
17.611, 2.7508
17.612, 2.741
17.613, 2.7312
17.614, 2.7214
17.615, 2.7116
17.616, 2.7018
17.617, 2.692
17.618, 2.6822
17.619, 2.6725
17.62, 2.6627
17.621, 2.6529
17.622, 2.6431
17.623, 2.6333
17.624, 2.6235
17.625, 2.6137
17.626, 2.6039
17.627, 2.5941
17.628, 2.5843
17.629, 2.5745
17.63, 2.5648
17.631, 2.555
17.632, 2.5452
17.633, 2.5354
17.634, 2.5256
17.635, 2.5158
17.636, 2.506
17.637, 2.4962
17.638, 2.4864
17.639, 2.4766
17.64, 2.4669
17.641, 2.4571
17.642, 2.4473
17.643, 2.4375
17.644, 2.4277
17.645, 2.4179
17.646, 2.4081
17.647, 2.3983
17.648, 2.3885
17.649, 2.3787
17.65, 2.369
17.651, 2.3592
17.652, 2.3494
17.653, 2.3396
17.654, 2.3298
17.655, 2.32
17.656, 2.3102
17.657, 2.3004
17.658, 2.2906
17.659, 2.2809
17.66, 2.2711
17.661, 2.2613
17.662, 2.2515
17.663, 2.2417
17.664, 2.2319
17.665, 2.2221
17.666, 2.2123
17.667, 2.2025
17.668, 2.1927
17.669, 2.183
17.67, 2.1732
17.671, 2.1634
17.672, 2.1536
17.673, 2.1438
17.674, 2.134
17.675, 2.1242
17.676, 2.1144
17.677, 2.1046
17.678, 2.0949
17.679, 2.0851
17.68, 2.0753
17.681, 2.0655
17.682, 2.0557
17.683, 2.0459
17.684, 2.0361
17.685, 2.0263
17.686, 2.0165
17.687, 2.0068
17.688, 1.997
17.689, 1.9872
17.69, 1.9774
17.691, 1.9676
17.692, 1.9578
17.693, 1.948
17.694, 1.9382
17.695, 1.9284
17.696, 1.9187
17.697, 1.9089
17.698, 1.8991
17.699, 1.8893
17.7, 1.8795
17.701, 1.8697
17.702, 1.8599
17.703, 1.8501
17.704, 1.8403
17.705, 1.8306
17.706, 1.8208
17.707, 1.811
17.708, 1.8012
17.709, 1.7914
17.71, 1.7816
17.711, 1.7718
17.712, 1.762
17.713, 1.7522
17.714, 1.7425
17.715, 1.7327
17.716, 1.7229
17.717, 1.7131
17.718, 1.7033
17.719, 1.6935
17.72, 1.6837
17.721, 1.6739
17.722, 1.6641
17.723, 1.6544
17.724, 1.6446
17.725, 1.6348
17.726, 1.625
17.727, 1.6152
17.728, 1.6054
17.729, 1.5956
17.73, 1.5858
17.731, 1.576
17.732, 1.5663
17.733, 1.5565
17.734, 1.5467
17.735, 1.5369
17.736, 1.5271
17.737, 1.5173
17.738, 1.5075
17.739, 1.4977
17.74, 1.488
17.741, 1.4782
17.742, 1.4684
17.743, 1.4586
17.744, 1.4488
17.745, 1.439
17.746, 1.4292
17.747, 1.4194
17.748, 1.4096
17.749, 1.3999
17.75, 1.3901
17.751, 1.3803
17.752, 1.3705
17.753, 1.3607
17.754, 1.3509
17.755, 1.3411
17.756, 1.3313
17.757, 1.3216
17.758, 1.3118
17.759, 1.302
17.76, 1.2922
17.761, 1.2824
17.762, 1.2726
17.763, 1.2628
17.764, 1.253
17.765, 1.2433
17.766, 1.2335
17.767, 1.2237
17.768, 1.2139
17.769, 1.2041
17.77, 1.1943
17.771, 1.1845
17.772, 1.1747
17.773, 1.1649
17.774, 1.1552
17.775, 1.1454
17.776, 1.1356
17.777, 1.1258
17.778, 1.116
17.779, 1.1062
17.78, 1.0964
17.781, 1.0866
17.782, 1.0769
17.783, 1.0671
17.784, 1.0573
17.785, 1.0475
17.786, 1.0377
17.787, 1.0279
17.788, 1.0181
17.789, 1.0083
17.79, 0.99856
17.791, 0.98877
17.792, 0.97898
17.793, 0.96919
17.794, 0.95941
17.795, 0.94962
17.796, 0.93983
17.797, 0.93004
17.798, 0.92026
17.799, 0.91047
17.8, 0.90068
17.801, 0.89089
17.802, 0.88111
17.803, 0.87132
17.804, 0.86153
17.805, 0.85174
17.806, 0.84196
17.807, 0.83217
17.808, 0.82238
17.809, 0.81259
17.81, 0.80281
17.811, 0.79302
17.812, 0.78323
17.813, 0.77344
17.814, 0.76366
17.815, 0.75387
17.816, 0.74408
17.817, 0.73429
17.818, 0.72451
17.819, 0.71472
17.82, 0.70493
17.821, 0.69515
17.822, 0.68536
17.823, 0.67557
17.824, 0.66578
17.825, 0.656
17.826, 0.64621
17.827, 0.63642
17.828, 0.62663
17.829, 0.61685
17.83, 0.60706
17.831, 0.59727
17.832, 0.58748
17.833, 0.5777
17.834, 0.56791
17.835, 0.55812
17.836, 0.54834
17.837, 0.53855
17.838, 0.52876
17.839, 0.51897
17.84, 0.50919
17.841, 0.4994
17.842, 0.48961
17.843, 0.47982
17.844, 0.47004
17.845, 0.46025
17.846, 0.45046
17.847, 0.44068
17.848, 0.43089
17.849, 0.4211
17.85, 0.41131
17.851, 0.40153
17.852, 0.39174
17.853, 0.38195
17.854, 0.37217
17.855, 0.36238
17.856, 0.35259
17.857, 0.3428
17.858, 0.33302
17.859, 0.32323
17.86, 0.31344
17.861, 0.30366
17.862, 0.29387
17.863, 0.28408
17.864, 0.27429
17.865, 0.26451
17.866, 0.25472
17.867, 0.24493
17.868, 0.23515
17.869, 0.22536
17.87, 0.21557
17.871, 0.20579
17.872, 0.196
17.873, 0.18621
17.874, 0.17642
17.875, 0.16664
17.876, 0.15685
17.877, 0.14706
17.878, 0.13728
17.879, 0.12749
17.88, 0.1177
17.881, 0.10792
17.882, 0.098128
17.883, 0.088341
17.884, 0.078554
17.885, 0.068767
17.886, 0.05898
17.887, 0.049193
17.888, 0.039406
17.889, 0.029619
17.89, 0.019832
17.891, 0.010045
17.892, 2.5848e-4
17.893, -0.0095285
17.894, -0.019316
17.895, -0.029103
17.896, -0.038889
17.897, -0.048676
17.898, -0.058463
17.899, -0.06825
17.9, -0.078037
17.901, -0.087824
17.902, -0.097611
17.903, -0.1074
17.904, -0.11719
17.905, -0.12697
17.906, -0.13676
17.907, -0.14655
17.908, -0.15633
17.909, -0.16612
17.91, -0.17591
17.911, -0.18569
17.912, -0.19548
17.913, -0.20527
17.914, -0.21506
17.915, -0.22484
17.916, -0.23463
17.917, -0.24442
17.918, -0.2542
17.919, -0.26399
17.92, -0.27378
17.921, -0.28356
17.922, -0.29335
17.923, -0.30314
17.924, -0.31292
17.925, -0.32271
17.926, -0.3325
17.927, -0.34228
17.928, -0.35207
17.929, -0.36186
17.93, -0.37165
17.931, -0.38143
17.932, -0.39122
17.933, -0.40101
17.934, -0.41079
17.935, -0.42058
17.936, -0.43037
17.937, -0.44015
17.938, -0.44994
17.99, -0.95973
18.042, -1.4597
18.093, -1.9597
18.145, -2.4597
18.197, -2.9597
18.25, -3.4597
18.303, -3.9597
18.358, -4.4597
18.413, -4.9597
18.469, -5.4597
18.527, -5.9597
18.585, -6.4597
18.646, -6.9597
18.708, -7.4597
18.773, -7.9597
18.839, -8.4597
18.909, -8.9597
18.982, -9.4597
19.058, -9.9597
19.139, -10.46
19.225, -10.96
19.318, -11.46
19.417, -11.96
19.527, -12.46
19.647, -12.96
19.783, -13.459
19.94, -13.959
20.126, -14.459
20.356, -14.959
20.662, -15.459
21.126, -15.959
21.626, -16.207
22.126, -16.306
22.626, -16.343
23.126, -16.354
23.626, -16.354
24.126, -16.35
24.626, -16.345
25.126, -16.339
25.626, -16.333
26.126, -16.326
26.626, -16.32
27.126, -16.313
27.626, -16.307
28.126, -16.3
28.626, -16.294
29.126, -16.288
29.626, -16.281
30.126, -16.275
30.626, -16.268
31.126, -16.262
31.626, -16.255
32.126, -16.248
32.626, -16.242
33.126, -16.235
33.626, -16.228
34.126, -16.221
34.626, -16.215
35.126, -16.208
35.626, -16.202
36.126, -16.195
36.626, -16.188
37.126, -16.182
37.626, -16.175
38.126, -16.169
38.626, -16.162
39.126, -16.155
39.626, -16.149
40.126, -16.142
40.626, -16.136
41.126, -16.129
41.626, -16.123
42.126, -16.116
